,Date Received,Product Name,Sub Product,Issue,Sub Issue,Consumer Complaint Narrative,Company Public Response,Company,State Name,Zip Code,Tags,Consumer Consent Provided,Submitted via,Date Sent to Company,Company Response to Consumer,Timely Response,Consumer Disputed,Complaint ID
724,2013-07-24,Bank account or service,Checking account,Problems caused by my funds being low,,2.3198859774790117,-1.8360660509667404,JPMorgan Chase & Co.,TX,77065.0,,75.39252058623885,Web,2013-07-24,Closed with explanation,Yes,No,464803
725,2013-08-07,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.5038268594007463,-3.075375509866024,JPMorgan Chase & Co.,MI,49057.0,,39.95932860728675,Web,2013-08-09,Closed with explanation,Yes,Yes,484962
726,2013-07-24,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,2.2623101051478685,-1.1334694329298591,Synchrony Financial,NE,68132.0,,22.516409616552952,Web,2013-07-24,Closed with monetary relief,Yes,No,464811
727,2013-07-25,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,1.0659467253369375,-3.563925375025839,"SIMM Associates, Inc.",PA,15237.0,,98.39596872316359,Web,2013-07-26,Closed with explanation,Yes,Yes,475198
728,2013-07-25,Mortgage,Home equity loan or line of credit,"Loan servicing, payments, escrow account",,0.6219050169420142,-2.8392751309805724,CIT Bank National Association,GA,30342.0,,43.19930988359332,Web,2013-07-25,Closed with explanation,Yes,No,465934
729,2013-07-25,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,1.399553777154106,-0.524687978617742,Ditech Financial LLC,IL,60045.0,,2.126439715845436,Web,2013-07-25,Closed with explanation,Yes,No,465935
730,2013-07-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,0.9550569090826075,-0.9462531200118396,CIT Bank National Association,FL,33403.0,,96.90529597878289,Web,2013-07-24,Closed with non-monetary relief,Yes,No,475499
731,2013-07-24,Mortgage,Conventional adjustable mortgage (ARM),"Loan servicing, payments, escrow account",,0.7683527658634,-0.5420635704311448,Ditech Financial LLC,NC,27040.0,,74.38211721288901,Web,2013-07-25,Closed with explanation,Yes,No,464813
732,2013-08-07,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,1.2088058267835406,-1.2739120047579353,"Caliber Home Loans, Inc",NJ,7652.0,,17.946749571187187,Referral,2013-08-09,Closed with explanation,Yes,No,482903
733,2013-08-07,Mortgage,FHA mortgage,Settlement process and costs,,3.659448461785466,-2.307157511807447,Wells Fargo & Company,AL,35662.0,Servicemember,49.87111199520368,Web,2013-08-09,Closed with explanation,Yes,No,484994
734,2013-08-13,Credit reporting,,Incorrect information on credit report,Account status,0.8185607342702934,-0.8970650108056937,"TransUnion Intermediate Holdings, Inc.",MI,45226.0,,54.767555277540474,Web,2013-08-13,Closed with explanation,Yes,No,491368
735,2013-07-25,Credit reporting,,Incorrect information on credit report,Account status,3.309705724380434,-3.0298004315876956,Experian,NJ,7044.0,,16.895598527458773,Web,2013-08-05,Closed with explanation,Yes,No,469938
736,2013-07-25,Student loan,Non-federal student loan,Repaying your loan,Repaying your loan,1.7348285867769444,-1.236213924744007,Sallie Mae,MD,20772.0,,30.785029962342,Web,2013-07-25,Closed with non-monetary relief,Yes,No,465943
737,2013-07-25,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,2.912175305846289,-1.5957950731903212,Ditech Financial LLC,RI,2919.0,Older American,44.83116716963035,Web,2013-07-25,Closed with explanation,Yes,No,465944
738,2013-08-13,Debt collection,"Other (i.e. phone, health club, etc.)",Cont'd attempts collect debt not owed,Debt is not mine,0.6683075573124427,-7.246775959197254,"North Shore Agency, LLC",PA,16101.0,Older American,35.15868537378528,Phone,2013-09-11,Closed with explanation,Yes,Yes,489185
739,2013-08-07,Credit card,,Closing/Cancelling account,,1.309970648694256,-0.9910841674399955,Capital One,PA,18324.0,Older American,75.2959192286243,Phone,2013-08-08,Closed with monetary relief,Yes,No,484201
740,2013-08-13,Debt collection,"Other (i.e. phone, health club, etc.)",Communication tactics,Frequent or repeated calls,0.5918113236521299,-0.730542149646486,"CashCall, Inc.",OH,43615.0,,5.066992473755816,Phone,2013-08-30,Closed with explanation,Yes,No,491634
741,2013-08-07,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,0.5504022750049038,-0.5612289112156135,HSBC North America Holdings Inc.,NY,10027.0,,6.4335209628027865,Web,2013-08-09,Closed with explanation,Yes,Yes,484933
742,2013-07-25,Student loan,Non-federal student loan,Problems when you are unable to pay,Problems when you are unable to pay,1.8051633494154877,-0.7400428592942305,"Navient Solutions, Inc.",AR,72034.0,,38.3549780139497,Web,2013-07-25,Closed with explanation,Yes,No,465952
743,2013-08-07,Bank account or service,Checking account,Deposits and withdrawals,,0.6292376018259721,-1.054449023329246,Bank of America,NC,27106.0,,48.426682471436834,Referral,2013-08-09,Closed with monetary relief,Yes,No,483044
744,2013-07-24,Credit reporting,,Incorrect information on credit report,Information is not mine,0.5961134899862135,-1.4645969868051707,Equifax,GA,30324.0,,23.037706386634426,Web,2013-07-31,Closed with explanation,Yes,No,461581
745,2013-07-24,Bank account or service,Checking account,"Account opening, closing, or management",,0.7556390979781566,-1.7042125237696168,PNC Bank N.A.,PA,15201.0,,4.447976151045072,Referral,2013-07-25,Closed with monetary relief,Yes,No,475395
746,2013-07-25,Credit card,,Other,,1.440431247966594,-2.195075260861155,Citibank,AL,36116.0,Servicemember,18.848287860418118,Web,2013-07-24,Closed with explanation,Yes,Yes,465957
747,2013-07-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.7214576409750373,-0.6630409179267522,"Select Portfolio Servicing, Inc",CA,95746.0,,15.344494895477139,Postal mail,2013-07-25,Closed with explanation,Yes,No,464836
748,2013-08-13,Bank account or service,Checking account,Deposits and withdrawals,,1.0367724383739627,-1.1206610105180124,Wells Fargo & Company,PA,19103.0,,35.06071154789989,Phone,2013-08-14,Closed with explanation,Yes,No,491670
749,2013-08-13,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,0.826915397516669,-3.319082497664877,Ocwen,CA,92311.0,,11.2524700883635,Web,2013-08-14,Closed with explanation,Yes,No,491671
750,2013-08-01,Credit card,,Billing disputes,,0.7009156180142083,-0.7331035216474638,Citibank,NE,68164.0,,44.87989580869391,Postal mail,2013-08-05,Closed with explanation,Yes,No,480574
751,2013-07-25,Credit reporting,,Incorrect information on credit report,Account status,0.6839747993509934,-1.464893947050274,Equifax,FL,33065.0,,69.26062495911906,Web,2013-07-25,Closed with non-monetary relief,Yes,No,465970
752,2013-07-24,Credit card,,Transaction issue,,1.1996637285978202,-1.3173516972771888,JPMorgan Chase & Co.,NY,10001.0,,7.414063768854838,Referral,2013-07-25,Closed with non-monetary relief,Yes,No,464987
753,2013-07-24,Bank account or service,Checking account,Problems caused by my funds being low,,1.9660428001993049,-0.5512208911024905,TD Bank US Holding Company,PA,19134.0,,73.44832413121951,Referral,2013-07-25,Closed with explanation,Yes,No,464992
754,2013-07-25,Debt collection,Credit card,Communication tactics,Threatened to take legal action,0.9367946945917085,-0.8976604704773743,"Cavalry Investments, LLC",MO,63033.0,Older American,19.202571289064828,Web,2013-07-25,Closed with non-monetary relief,Yes,No,465975
755,2013-07-25,Credit reporting,,Incorrect information on credit report,Account status,1.394836075640879,-1.7858208548180892,Experian,NJ,8863.0,,76.66566307825715,Postal mail,2013-08-21,Closed with non-monetary relief,Yes,No,475938
756,2013-07-25,Credit reporting,,Incorrect information on credit report,Account status,0.5901031734557977,-1.1037138582516952,Equifax,NJ,8863.0,,83.20225249425744,Postal mail,2013-08-21,Closed with non-monetary relief,Yes,No,475939
757,2013-08-07,Mortgage,Conventional adjustable mortgage (ARM),"Loan modification,collection,foreclosure",,2.8925460776093384,-0.5753361765367722,Bank of America,FL,32086.0,,46.95402975192097,Web,2013-08-09,Closed with explanation,Yes,Yes,484689
758,2013-07-24,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,2.4183897489929,-1.0246933179901976,Ocwen,IL,60471.0,,25.69323973563229,Web,2013-07-25,Closed with explanation,Yes,No,464830
759,2013-08-07,Debt collection,I do not know,Communication tactics,Frequent or repeated calls,1.4059122315588137,-1.0617450308490175,"The CBE Group, Inc.",CA,90034.0,,34.86862192713991,Web,2013-08-07,Closed with non-monetary relief,Yes,No,482978
760,2013-08-07,Bank account or service,Savings account,Deposits and withdrawals,,2.107869273614969,-1.2322299581212128,U.S. Bancorp,OH,43081.0,"Older American, Servicemember",5.312115248641973,Phone,2013-08-08,Closed with explanation,Yes,Yes,482979
761,2013-08-13,Bank account or service,Checking account,"Account opening, closing, or management",,1.0177608245350451,-3.5874339131297375,Santander Bank US,MA,2740.0,,56.24022577809914,Phone,2013-08-14,Closed,Yes,Yes,491687
762,2013-07-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,0.9455948840635156,-1.7937639987049974,Wells Fargo & Company,GA,30064.0,,59.18268506576236,Referral,2013-07-25,Closed with explanation,Yes,No,465506
763,2013-07-25,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,2.669941718894503,-4.204509403882682,Bank of America,PA,18016.0,,56.57743635651679,Referral,2013-09-26,Closed with explanation,Yes,No,466753
764,2013-07-25,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,4.569979784589964,-1.924221854843187,Bank of America,FL,33056.0,,8.480752477708865,Referral,2013-07-26,Closed with non-monetary relief,Yes,No,467035
765,2013-07-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,3.51268585951937,-0.6590773032712667,Wells Fargo & Company,CA,93010.0,,97.31744351157234,Referral,2013-07-25,Closed with explanation,Yes,No,465102
766,2013-08-13,Debt collection,"Other (i.e. phone, health club, etc.)",Improper contact or sharing of info,Contacted employer after asked not to,0.5825474452463426,-3.835239419280426,Total Recovery Solutions,IL,60633.0,,66.96893488395104,Phone,2013-08-16,Closed with explanation,Yes,No,489208
767,2013-08-07,Credit card,,Other,,0.6506595739363764,-2.3454490219602606,Bank of America,NY,11233.0,,89.91786847913299,Phone,2013-08-08,Closed with explanation,Yes,Yes,482761
768,2013-07-25,Mortgage,FHA mortgage,"Application, originator, mortgage broker",,0.6923803225035254,-1.109292058873483,PHH Mortgage,MN,55079.0,,17.368226935530934,Web,2013-07-26,Closed with explanation,Yes,Yes,465991
769,2013-07-24,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,4.5252102100983995,-5.216796619839802,Wells Fargo & Company,CA,91724.0,,80.85465910569394,Referral,2013-07-25,Closed with explanation,Yes,Yes,465513
770,2013-08-07,Mortgage,Other mortgage,"Loan modification,collection,foreclosure",,1.3217388161691164,-3.5947947333960832,Nationstar Mortgage,CA,92119.0,,74.2431378723244,Web,2013-08-09,Closed with explanation,Yes,No,485006
771,2013-07-24,Credit card,,Billing statement,,1.624771050118979,-2.923812293505714,Capital One,TX,76112.0,,41.98848674724858,Postal mail,2013-07-25,Closed with explanation,Yes,No,464854
772,2013-08-13,Mortgage,Home equity loan or line of credit,"Loan modification,collection,foreclosure",,0.8164288552600651,-0.660010751380448,Bank of America,MI,48225.0,,75.95811876564163,Web,2013-08-14,Closed with explanation,Yes,Yes,491702
773,2013-07-25,Credit reporting,,Incorrect information on credit report,Account status,1.119701887717468,-1.636242352212565,Citibank,OH,43230.0,,25.891912100168273,Postal mail,2013-08-28,Closed with non-monetary relief,Yes,No,466016
774,2013-07-25,Bank account or service,Checking account,"Account opening, closing, or management",,0.8150751951717046,-1.1986905704140232,Regions Financial Corporation,TN,37042.0,,90.50326826138324,Referral,2013-08-06,Closed,Yes,No,466935
775,2013-07-25,Credit card,,Closing/Cancelling account,,2.0890513092811958,-1.172776426213797,Capital One,CA,91942.0,Servicemember,97.64141720173505,Web,2013-07-25,Closed with monetary relief,Yes,No,480103
776,2013-08-13,Credit card,,Billing disputes,,2.842133017775327,-1.2094356010260023,USAA Savings,TX,75013.0,,19.08962042783679,Referral,2013-08-15,Closed with non-monetary relief,Yes,No,489458
777,2013-08-07,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,1.9119312388619496,-1.1261611947195638,Ocwen,CA,90806.0,,25.678320782504553,Web,2013-08-09,Closed with explanation,Yes,No,485016
778,2013-08-13,Credit card,,Other,,1.2586072312774248,-1.2657950887891998,Citibank,NY,10705.0,,96.7589452690366,Referral,2013-08-29,Closed with explanation,Yes,No,489219
779,2013-08-13,Credit reporting,,Incorrect information on credit report,Public record,3.1507674015160103,-1.0505617213379381,"TransUnion Intermediate Holdings, Inc.",FL,32606.0,,81.69185570402635,Web,2013-08-13,Closed with explanation,Yes,No,491723
780,2013-08-13,Mortgage,Conventional fixed mortgage,"Loan servicing, payments, escrow account",,2.0998591666033946,-1.050570470795745,Bank of America,GA,60438.0,,61.69795154331709,Web,2013-08-14,Closed with non-monetary relief,Yes,No,491728
781,2013-07-25,Credit reporting,,Incorrect information on credit report,Information is not mine,1.4384749618101047,-4.12879338364264,"TransUnion Intermediate Holdings, Inc.",FL,32343.0,,49.334904740072474,Web,2013-07-30,Closed with explanation,Yes,No,475266
782,2013-08-13,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,0.641638428920937,-0.5407303503689815,Arvest Bank,CA,93428.0,,76.6032346670402,Phone,2013-08-15,Closed with explanation,Yes,No,489225
783,2013-07-25,Consumer Loan,Vehicle loan,Managing the loan or lease,,0.6920801507938217,-0.833747997408659,Ally Financial Inc.,VA,24402.0,,3.9350248378129677,Referral,2013-07-26,Closed with explanation,Yes,Yes,466910
784,2013-08-13,Mortgage,FHA mortgage,"Loan modification,collection,foreclosure",,1.00500235304591,-1.5476617113210216,PNC Bank N.A.,CO,80239.0,,46.74672352275319,Web,2013-08-14,Closed with explanation,Yes,Yes,491391
785,2013-08-07,Credit reporting,,Incorrect information on credit report,Public record,1.4655681828335283,-1.132053117917686,Experian,GA,30024.0,,44.280015735572924,Web,2013-08-07,Closed with explanation,Yes,Yes,487139
786,2013-08-07,Credit reporting,,Unable to get credit report/credit score,Problem getting report or credit score,2.521703983569574,-1.064939172592887,Equifax,TX,77008.0,,66.628966371855,Web,2013-08-07,Closed with non-monetary relief,Yes,No,482997
787,2013-07-24,Mortgage,Conventional fixed mortgage,"Application, originator, mortgage broker",,1.1928846625141403,-0.5235962031244513,PNC Bank N.A.,MA,2019.0,,19.42401594928556,Web,2013-07-25,Closed with explanation,Yes,No,464926
788,2013-08-07,Mortgage,Conventional fixed mortgage,"Loan modification,collection,foreclosure",,1.207736435351452,-0.5781950823771105,Wells Fargo & Company,NC,28025.0,,62.038170205482366,Web,2013-08-09,Closed with non-monetary relief,Yes,No,484649
789,2013-08-07,Debt collection,Non-federal student loan,Improper contact or sharing of info,Talked to a third party about my debt,1.3435738528939942,-1.2421284310987004,"Williams & Fudge, Inc",MO,65584.0,Servicemember,17.113440494769517,Web,2013-08-07,Closed with explanation,Yes,No,482999
790,2013-07-25,Credit card,,Unsolicited issuance of credit card,,1.4613464620301595,-1.3225398979248428,Bank of America,PA,19446.0,,39.77614336538119,Web,2013-07-25,Closed with explanation,Yes,No,466061
791,2013-07-24,Debt collection,Credit card,Disclosure verification of debt,Not given enough info to verify debt,0.7618633426080723,-1.0727274326554244,"Expert Global Solutions, Inc.",MO,65251.0,"Older American, Servicemember",70.50606178865775,Phone,2013-08-09,Closed with explanation,Yes,No,464932
792,2013-08-07,Mortgage,Other mortgage,Settlement process and costs,,2.268226840879887,-1.8306402337926186,Capital One,OH,45875.0,,27.88626909616285,Phone,2013-08-09,Closed with explanation,Yes,No,485027
